panther:/ # cat /proc/28308/maps
6da290f000-6da291d000 r-xp 0000a000 fe:07 2626                           /system/lib64/libsoundpool.so
6da291d000-6da291e000 r--p 00018000 fe:07 2626                           /system/lib64/libsoundpool.so
6da291e000-6da2920000 rw-p 00018000 fe:07 2626                           /system/lib64/libsoundpool.so
6da2956000-6da29cc000 r--p 00000000 fe:07 2625                           /system/lib64/libsonivox.so
6da29cc000-6da29e7000 r-xp 00076000 fe:07 2625                           /system/lib64/libsonivox.so
6da29e7000-6da29e8000 r--p 00091000 fe:07 2625                           /system/lib64/libsonivox.so
6da29e8000-6da29e9000 rw-p 00091000 fe:07 2625                           /system/lib64/libsonivox.so
6da29e9000-6da29f0000 rw-p 00000000 00:00 0                              [anon:.bss]
6da2a00000-6da3a00000 ---p 00000000 00:00 0 
6da3a43000-6da3a57000 r--p 00000000 fe:07 2565                           /system/lib64/libmtp.so
6da3a57000-6da3a7c000 r-xp 00014000 fe:07 2565                           /system/lib64/libmtp.so
6da3a7c000-6da3a7f000 r--p 00039000 fe:07 2565                           /system/lib64/libmtp.so
6da3a7f000-6da3a80000 rw-p 0003b000 fe:07 2565                           /system/lib64/libmtp.so
6da3aac000-6da3aad000 r--p 00000000 fe:07 2341                           /system/lib64/libasyncio.so
6da3aad000-6da3aae000 r-xp 00001000 fe:07 2341                           /system/lib64/libasyncio.so
6da3aae000-6da3aaf000 r--p 00002000 fe:07 2341                           /system/lib64/libasyncio.so
6da3ae6000-6da3ae9000 r--p 00000000 fe:07 2543                           /system/lib64/libmediadrmmetrics_consumer.so
6da3ae9000-6da3aec000 r-xp 00003000 fe:07 2543                           /system/lib64/libmediadrmmetrics_consumer.so
6da3aec000-6da3aed000 r--p 00006000 fe:07 2543                           /system/lib64/libmediadrmmetrics_consumer.so
6da3b17000-6da3b27000 r--p 00000000 fe:07 2544                           /system/lib64/libmediadrmmetrics_full.so
6da3b27000-6da3b38000 r-xp 00010000 fe:07 2544                           /system/lib64/libmediadrmmetrics_full.so
6da3b38000-6da3b3a000 r--p 00021000 fe:07 2544                           /system/lib64/libmediadrmmetrics_full.so
6da3b3a000-6da3b3b000 rw-p 00022000 fe:07 2544                           /system/lib64/libmediadrmmetrics_full.so
6da3b5a000-6da3b93000 r--p 00000000 fe:07 2538                           /system/lib64/libmedia_jni.so
6da3b93000-6da3bec000 r-xp 00039000 fe:07 2538                           /system/lib64/libmedia_jni.so
6da3bec000-6da3bf3000 r--p 00092000 fe:07 2538                           /system/lib64/libmedia_jni.so
6da3bf3000-6da3bf4000 rw-p 00098000 fe:07 2538                           /system/lib64/libmedia_jni.so
6da3bf4000-6da3bf5000 rw-p 00000000 00:00 0                              [anon:.bss]
6da3c37000-6da53d8000 r--p 00000000 fe:07 1107                           /system/fonts/NotoSerifCJK-Regular.ttc
6da53d8000-6da666b000 r--p 00000000 fe:07 963                            /system/fonts/NotoSansCJK-Regular.ttc
6da666b000-6da68af000 r--p 00000000 fe:07 1132                           /system/fonts/Roboto-Regular.ttf
6da68af000-6da690a000 r--p 00000000 fe:0f 29                             /apex/com.android.conscrypt/lib64/libcrypto.so
6da690a000-6da697d000 r-xp 0005b000 fe:0f 29                             /apex/com.android.conscrypt/lib64/libcrypto.so
6da697d000-6da69cc000 --xp 000ce000 fe:0f 29                             /apex/com.android.conscrypt/lib64/libcrypto.so
6da69cc000-6da69d1000 r-xp 0011d000 fe:0f 29                             /apex/com.android.conscrypt/lib64/libcrypto.so
6da69d1000-6da69e1000 r--p 00122000 fe:0f 29                             /apex/com.android.conscrypt/lib64/libcrypto.so
6da69e1000-6da69e2000 rw-p 00131000 fe:0f 29                             /apex/com.android.conscrypt/lib64/libcrypto.so
6da69e2000-6da69e8000 rw-p 00000000 00:00 0                              [anon:.bss]
6da6a00000-6da8200000 ---p 00000000 00:00 0 
6da8240000-6da828d000 r--p 00000000 fe:0f 28                             /apex/com.android.conscrypt/lib64/libc++.so
6da828d000-6da82df000 r-xp 0004d000 fe:0f 28                             /apex/com.android.conscrypt/lib64/libc++.so
6da82df000-6da82e6000 r--p 0009f000 fe:0f 28                             /apex/com.android.conscrypt/lib64/libc++.so
6da82e6000-6da82e7000 rw-p 000a5000 fe:0f 28                             /apex/com.android.conscrypt/lib64/libc++.so
6da82e7000-6da82ea000 rw-p 00000000 00:00 0                              [anon:.bss]
6da830e000-6da832a000 r--p 00000000 fe:0f 31                             /apex/com.android.conscrypt/lib64/libssl.so
6da832a000-6da8366000 r-xp 0001c000 fe:0f 31                             /apex/com.android.conscrypt/lib64/libssl.so
6da8366000-6da8369000 r--p 00058000 fe:0f 31                             /apex/com.android.conscrypt/lib64/libssl.so
6da8369000-6da836a000 rw-p 0005a000 fe:0f 31                             /apex/com.android.conscrypt/lib64/libssl.so
6da8399000-6da9ce2000 r--s 00000000 07:28 14                             /apex/com.android.i18n/etc/icu/icudt70l.dat
6da9d06000-6da9e04000 r--p 00000000 00:1d 4                              /dev/binderfs/binder
6da9e04000-6da9e05000 ---p 00000000 00:00 0 
6da9e05000-6da9e06000 ---p 00000000 00:00 0                              [anon:stack_and_tls:28315]
6da9e06000-6da9f01000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:28315]
6da9f01000-6da9f02000 ---p 00000000 00:00 0 
6da9f02000-6daadce000 ---p 00000000 00:00 0 
6daadce000-6daadd0000 rw-p 00000000 00:00 0 
6daadd0000-6dab802000 ---p 00000000 00:00 0 
6dab802000-6dab804000 rw-p 00000000 00:00 0 
6dab804000-6dac4c2000 ---p 00000000 00:00 0 
6dac4c2000-6dac4c4000 rw-p 00000000 00:00 0 
6dac4c4000-6dacf02000 ---p 00000000 00:00 0 
6dacf02000-6dacf03000 ---p 00000000 00:00 0 
6dacf03000-6dacf04000 ---p 00000000 00:00 0                              [anon:stack_and_tls:28314]
6dacf04000-6dacfff000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:28314]
6dacfff000-6dad000000 ---p 00000000 00:00 0 
6dadb5f000-6dadb60000 ---p 00000000 00:00 0 
6dadb60000-6dadbd7000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
6dadbd7000-6dadbd8000 ---p 00000000 00:00 0 
6dadbd8000-6dae5a0000 ---p 00000000 00:00 0 
6dae5a0000-6dae5a2000 rw-p 00000000 00:00 0 
6dae5a2000-6daebd8000 ---p 00000000 00:00 0 
6daebd8000-6daebd9000 ---p 00000000 00:00 0 
6daebd9000-6daebda000 ---p 00000000 00:00 0                              [anon:stack_and_tls:28613]
6daebda000-6daece1000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:28613]
6daece1000-6daece3000 ---p 00000000 00:00 0 
6daece3000-6daece4000 ---p 00000000 00:00 0                              [anon:stack_and_tls:28612]
6daece4000-6daedeb000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:28612]
6daedeb000-6daeded000 ---p 00000000 00:00 0 
6daeded000-6daedee000 ---p 00000000 00:00 0                              [anon:stack_and_tls:28611]
6daedee000-6daeef5000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:28611]
6daeef5000-6daeef7000 ---p 00000000 00:00 0 
6daeef7000-6daeef8000 ---p 00000000 00:00 0                              [anon:stack_and_tls:28610]
6daeef8000-6daefff000 rw-p 00000000 00:00 0                              [anon:stack_and_tls:28610]
6daefff000-6daf000000 ---p 00000000 00:00 0 
6daf000000-6db3000000 rw-s 00000000 00:01 3231                           /memfd:jit-cache (deleted)
6db3000000-6db30d1000 r--p 00000000 fe:23 82                             /apex/com.android.art/lib64/libart-compiler.so
6db30d1000-6db3200000 ---p 00000000 00:00 0 
6db3200000-6db3515000 r-xp 00200000 fe:23 82                             /apex/com.android.art/lib64/libart-compiler.so
6db3515000-6db3600000 ---p 00000000 00:00 0 
6db3600000-6db3617000 r--p 00600000 fe:23 82                             /apex/com.android.art/lib64/libart-compiler.so
6db3617000-6db3816000 ---p 00000000 00:00 0 
6db3816000-6db3817000 rw-p 00616000 fe:23 82                             /apex/com.android.art/lib64/libart-compiler.so
6db3817000-6db381f000 rw-p 00000000 00:00 0                              [anon:.bss]
6db3881000-6db3893000 r--p 00000000 fe:0f 30                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
6db3893000-6db38af000 r-xp 00012000 fe:0f 30                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
6db38af000-6db38b1000 r--p 0002e000 fe:0f 30                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
6db38b1000-6db38b3000 rw-p 0002f000 fe:0f 30                             /apex/com.android.conscrypt/lib64/libjavacrypto.so
6db38b3000-6db38b4000 rw-p 00000000 00:00 0                              [anon:.bss]
6db391f000-6db3a00000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace non moving space mark-bitmap 1]
6db3a00000-6db6c00000 ---p 00000000 00:00 0 
6db6c48000-6db6c49000 r--p 00000000 fe:14 28                             /apex/com.android.os.statsd/lib64/libstats_jni.so
6db6c49000-6db6c4a000 r-xp 00001000 fe:14 28                             /apex/com.android.os.statsd/lib64/libstats_jni.so
6db6c4a000-6db6c4b000 r--p 00002000 fe:14 28                             /apex/com.android.os.statsd/lib64/libstats_jni.so
6db6cad000-6db6d8e000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace non moving space live-bitmap 1]
6db6d8e000-6db6d92000 r--p 00000000 fe:23 107                            /apex/com.android.art/lib64/libopenjdkjvm.so
6db6d92000-6db6d96000 r-xp 00004000 fe:23 107                            /apex/com.android.art/lib64/libopenjdkjvm.so
6db6d96000-6db6d97000 r--p 00008000 fe:23 107                            /apex/com.android.art/lib64/libopenjdkjvm.so
6db6d97000-6db6d98000 rw-p 00008000 fe:23 107                            /apex/com.android.art/lib64/libopenjdkjvm.so
6db6dc4000-6db6ddc000 r--p 00000000 fe:23 106                            /apex/com.android.art/lib64/libopenjdk.so
6db6ddc000-6db6df9000 r-xp 00018000 fe:23 106                            /apex/com.android.art/lib64/libopenjdk.so
6db6df9000-6db6dfa000 r--p 00035000 fe:23 106                            /apex/com.android.art/lib64/libopenjdk.so
6db6dfa000-6db6dfd000 rw-p 00035000 fe:23 106                            /apex/com.android.art/lib64/libopenjdk.so
6db6e13000-6db6e1a000 r--p 00000000 fe:23 97                             /apex/com.android.art/lib64/libexpat.so
6db6e1a000-6db6e35000 r-xp 00007000 fe:23 97                             /apex/com.android.art/lib64/libexpat.so
6db6e35000-6db6e37000 r--p 00022000 fe:23 97                             /apex/com.android.art/lib64/libexpat.so
6db6e4c000-6db6e4d000 r--p 00000000 fe:23 81                             /apex/com.android.art/lib64/libandroidio.so
6db6e4d000-6db6e4e000 r-xp 00001000 fe:23 81                             /apex/com.android.art/lib64/libandroidio.so
6db6e4e000-6db6e4f000 r--p 00002000 fe:23 81                             /apex/com.android.art/lib64/libandroidio.so
6db6e4f000-6db6e50000 rw-p 00002000 fe:23 81                             /apex/com.android.art/lib64/libandroidio.so
6db6e84000-6db6edf000 r--p 00000000 fe:23 93                             /apex/com.android.art/lib64/libcrypto.so
6db6edf000-6db6f52000 r-xp 0005b000 fe:23 93                             /apex/com.android.art/lib64/libcrypto.so
6db6f52000-6db6fa1000 --xp 000ce000 fe:23 93                             /apex/com.android.art/lib64/libcrypto.so
6db6fa1000-6db6fa6000 r-xp 0011d000 fe:23 93                             /apex/com.android.art/lib64/libcrypto.so
6db6fa6000-6db6fb6000 r--p 00122000 fe:23 93                             /apex/com.android.art/lib64/libcrypto.so
6db6fb6000-6db6fb7000 rw-p 00131000 fe:23 93                             /apex/com.android.art/lib64/libcrypto.so
6db6fb7000-6db6fbd000 rw-p 00000000 00:00 0                              [anon:.bss]
6db6fc0000-6db6fd0000 r--p 00000000 fe:23 98                             /apex/com.android.art/lib64/libjavacore.so
6db6fd0000-6db6ffa000 r-xp 00010000 fe:23 98                             /apex/com.android.art/lib64/libjavacore.so
6db6ffa000-6db6ffb000 r--p 0003a000 fe:23 98                             /apex/com.android.art/lib64/libjavacore.so
6db6ffb000-6db6ffe000 rw-p 0003a000 fe:23 98                             /apex/com.android.art/lib64/libjavacore.so
6db703f000-6db8988000 r--s 00000000 07:28 14                             /apex/com.android.i18n/etc/icu/icudt70l.dat
6db8988000-6db898f000 r--p 00000000 07:28 30                             /apex/com.android.i18n/lib64/libicu_jni.so
6db898f000-6db899a000 r-xp 00007000 07:28 30                             /apex/com.android.i18n/lib64/libicu_jni.so
6db899a000-6db899b000 r--p 00012000 07:28 30                             /apex/com.android.i18n/lib64/libicu_jni.so
6db899b000-6db899c000 rw-p 00012000 07:28 30                             /apex/com.android.i18n/lib64/libicu_jni.so
6db89c3000-6db89c5000 r--p 00000000 fe:07 2674                           /system/lib64/libwebviewchromium_plat_support.so
6db89c5000-6db89c7000 r-xp 00002000 fe:07 2674                           /system/lib64/libwebviewchromium_plat_support.so
6db89c7000-6db89c8000 r--p 00004000 fe:07 2674                           /system/lib64/libwebviewchromium_plat_support.so
6db89c8000-6db89c9000 rw-p 00004000 fe:07 2674                           /system/lib64/libwebviewchromium_plat_support.so
6db89cf000-6db89d0000 ---p 00000000 00:00 0 
6db89d0000-6db8a2f000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
6db8a2f000-6db8a30000 ---p 00000000 00:00 0 
6db8a30000-6db8a31000 r--p 00000000 fe:07 2648                           /system/lib64/libstdc++.so
6db8a31000-6db8a33000 r-xp 00001000 fe:07 2648                           /system/lib64/libstdc++.so
6db8a33000-6db8a34000 r--p 00003000 fe:07 2648                           /system/lib64/libstdc++.so
6db8a47000-6db8a65000 r--p 00000000 fe:07 2234                           /system/lib64/android.hardware.renderscript@1.0.so
6db8a65000-6db8a8e000 r-xp 0001e000 fe:07 2234                           /system/lib64/android.hardware.renderscript@1.0.so
6db8a8e000-6db8a92000 r--p 00047000 fe:07 2234                           /system/lib64/android.hardware.renderscript@1.0.so
6db8a92000-6db8a93000 rw-p 0004a000 fe:07 2234                           /system/lib64/android.hardware.renderscript@1.0.so
6db8ae3000-6db8aea000 r--p 00000000 fe:07 2313                           /system/lib64/libRS.so
6db8aea000-6db8af5000 r-xp 00007000 fe:07 2313                           /system/lib64/libRS.so
6db8af5000-6db8af6000 r--p 00012000 fe:07 2313                           /system/lib64/libRS.so
6db8af6000-6db8af7000 rw-p 00012000 fe:07 2313                           /system/lib64/libRS.so
6db8af7000-6db8af8000 rw-p 00000000 00:00 0                              [anon:.bss]
6db8b12000-6db8b15000 r--p 00000000 fe:07 2666                           /system/lib64/libutilscallstack.so
6db8b15000-6db8b17000 r-xp 00003000 fe:07 2666                           /system/lib64/libutilscallstack.so
6db8b17000-6db8b18000 r--p 00005000 fe:07 2666                           /system/lib64/libutilscallstack.so
6db8b6c000-6db8b6e000 r--p 00000000 fe:07 2311                           /system/lib64/libOpenSLES.so
6db8b6e000-6db8b6f000 r-xp 00002000 fe:07 2311                           /system/lib64/libOpenSLES.so
6db8b6f000-6db8b70000 r--p 00003000 fe:07 2311                           /system/lib64/libOpenSLES.so
6db8ba5000-6db8ba7000 r--p 00000000 fe:07 2310                           /system/lib64/libOpenMAXAL.so
6db8ba7000-6db8ba8000 r-xp 00002000 fe:07 2310                           /system/lib64/libOpenMAXAL.so
6db8ba8000-6db8ba9000 r--p 00003000 fe:07 2310                           /system/lib64/libOpenMAXAL.so
6db8bd5000-6db8bd8000 r--p 00000000 fe:07 2503                           /system/lib64/libjnigraphics.so
6db8bd8000-6db8bda000 r-xp 00003000 fe:07 2503                           /system/lib64/libjnigraphics.so
6db8bda000-6db8bdb000 r--p 00005000 fe:07 2503                           /system/lib64/libjnigraphics.so
6db8c27000-6db8c36000 r--p 00000000 fe:07 2392                           /system/lib64/libcamera2ndk.so
6db8c36000-6db8c66000 r-xp 0000f000 fe:07 2392                           /system/lib64/libcamera2ndk.so
6db8c66000-6db8c69000 r--p 0003f000 fe:07 2392                           /system/lib64/libcamera2ndk.so
6db8c69000-6db8c6a000 rw-p 00041000 fe:07 2392                           /system/lib64/libcamera2ndk.so
6db8c86000-6db8c8a000 r--p 00000000 fe:07 2329                           /system/lib64/libamidi.so
6db8c8a000-6db8c8e000 r-xp 00004000 fe:07 2329                           /system/lib64/libamidi.so
6db8c8e000-6db8c8f000 r--p 00008000 fe:07 2329                           /system/lib64/libamidi.so
6db8c8f000-6db8c90000 rw-p 00008000 fe:07 2329                           /system/lib64/libamidi.so
6db8ccc000-6db8ced000 r--p 00000000 fe:07 2323                           /system/lib64/libaaudio_internal.so
6db8ced000-6db8d24000 r-xp 00021000 fe:07 2323                           /system/lib64/libaaudio_internal.so
6db8d24000-6db8d2b000 r--p 00058000 fe:07 2323                           /system/lib64/libaaudio_internal.so
6db8d2b000-6db8d2c000 rw-p 0005e000 fe:07 2323                           /system/lib64/libaaudio_internal.so
6db8d42000-6db8d46000 r--p 00000000 fe:07 2322                           /system/lib64/libaaudio.so
6db8d46000-6db8d4a000 r-xp 00004000 fe:07 2322                           /system/lib64/libaaudio.so
6db8d4a000-6db8d4b000 r--p 00008000 fe:07 2322                           /system/lib64/libaaudio.so
6db8d91000-6db8d97000 r--p 00000000 fe:07 2086                           /system/lib64/aaudio-aidl-cpp.so
6db8d97000-6db8da0000 r-xp 00006000 fe:07 2086                           /system/lib64/aaudio-aidl-cpp.so
6db8da0000-6db8da3000 r--p 0000f000 fe:07 2086                           /system/lib64/aaudio-aidl-cpp.so
6db8da3000-6db8da4000 rw-p 00011000 fe:07 2086                           /system/lib64/aaudio-aidl-cpp.so
6db8dc7000-6db8ddd000 r--p 00000000 fe:07 2330                           /system/lib64/libandroid.so
6db8ddd000-6db8df0000 r-xp 00016000 fe:07 2330                           /system/lib64/libandroid.so
6db8df0000-6db8df3000 r--p 00029000 fe:07 2330                           /system/lib64/libandroid.so
6db8df3000-6db8df4000 rw-p 0002b000 fe:07 2330                           /system/lib64/libandroid.so
6db8e06000-6db8e52000 r--p 00000000 fe:07 2678                           /system/lib64/libxml2.so
6db8e52000-6db8f3b000 r-xp 0004c000 fe:07 2678                           /system/lib64/libxml2.so
6db8f3b000-6db8f3e000 r--p 00135000 fe:07 2678                           /system/lib64/libxml2.so
6db8f3e000-6db8f40000 rw-p 00137000 fe:07 2678                           /system/lib64/libxml2.so
6db8f40000-6db8f41000 rw-p 00000000 00:00 0                              [anon:.bss]
6db8f8e000-6db8f98000 r--p 00000000 fe:07 2223                           /system/lib64/android.hardware.power@1.0.so
6db8f98000-6db8fa0000 r-xp 0000a000 fe:07 2223                           /system/lib64/android.hardware.power@1.0.so
6db8fa0000-6db8fa2000 r--p 00012000 fe:07 2223                           /system/lib64/android.hardware.power@1.0.so
6db8fa2000-6db8fa3000 rw-p 00013000 fe:07 2223                           /system/lib64/android.hardware.power@1.0.so
6db8fc7000-6db8fd9000 r--p 00000000 fe:07 2596                           /system/lib64/libpowermanager.so
6db8fd9000-6db8fef000 r-xp 00012000 fe:07 2596                           /system/lib64/libpowermanager.so
6db8fef000-6db8ff6000 r--p 00028000 fe:07 2596                           /system/lib64/libpowermanager.so
6db8ff6000-6db8ff7000 rw-p 0002e000 fe:07 2596                           /system/lib64/libpowermanager.so
6db9000000-6dbbe00000 ---p 00000000 00:00 0 
6dbbe44000-6dbbe4a000 r--p 00000000 fe:07 2219                           /system/lib64/android.hardware.power-V3-cpp.so
6dbbe4a000-6dbbe4f000 r-xp 00006000 fe:07 2219                           /system/lib64/android.hardware.power-V3-cpp.so
6dbbe4f000-6dbbe51000 r--p 0000b000 fe:07 2219                           /system/lib64/android.hardware.power-V3-cpp.so
6dbbe51000-6dbbe53000 rw-p 0000c000 fe:07 2219                           /system/lib64/android.hardware.power-V3-cpp.so
6dbbeb1000-6dbbeb6000 r--p 00000000 fe:07 2325                           /system/lib64/libactivitymanager_aidl.so
6dbbeb6000-6dbbeb9000 r-xp 00005000 fe:07 2325                           /system/lib64/libactivitymanager_aidl.so
6dbbeb9000-6dbbebb000 r--p 00008000 fe:07 2325                           /system/lib64/libactivitymanager_aidl.so
6dbbebb000-6dbbebc000 rw-p 00009000 fe:07 2325                           /system/lib64/libactivitymanager_aidl.so
6dbbecd000-6dbbed8000 r--p 00000000 fe:07 2224                           /system/lib64/android.hardware.power@1.1.so
6dbbed8000-6dbbee0000 r-xp 0000b000 fe:07 2224                           /system/lib64/android.hardware.power@1.1.so
6dbbee0000-6dbbee2000 r--p 00013000 fe:07 2224                           /system/lib64/android.hardware.power@1.1.so
6dbbee2000-6dbbee3000 rw-p 00014000 fe:07 2224                           /system/lib64/android.hardware.power@1.1.so
6dbbf08000-6dbbf28000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
6dbbf28000-6dbbf3c000 r--p 00000000 fe:23 109                            /apex/com.android.art/lib64/libperfetto_hprof.so
6dbbf3c000-6dbbfa5000 r-xp 00014000 fe:23 109                            /apex/com.android.art/lib64/libperfetto_hprof.so
6dbbfa5000-6dbbfa8000 r--p 0007d000 fe:23 109                            /apex/com.android.art/lib64/libperfetto_hprof.so
6dbbfa8000-6dbbfa9000 rw-p 0007f000 fe:23 109                            /apex/com.android.art/lib64/libperfetto_hprof.so
6dbbfa9000-6dbbfab000 rw-p 00000000 00:00 0                              [anon:.bss]
6dbbfc3000-6dbbfcf000 r--p 00000000 fe:20 30                             /apex/com.android.adbd/lib64/libadbconnection_client.so
6dbbfcf000-6dbbff4000 r-xp 0000c000 fe:20 30                             /apex/com.android.adbd/lib64/libadbconnection_client.so
6dbbff4000-6dbbff7000 r--p 00031000 fe:20 30                             /apex/com.android.adbd/lib64/libadbconnection_client.so
6dbbff7000-6dbbff8000 rw-p 00033000 fe:20 30                             /apex/com.android.adbd/lib64/libadbconnection_client.so
6dbbff8000-6dbbff9000 rw-p 00000000 00:00 0                              [anon:.bss]
6dbc008000-6dbc00d000 r--p 00000000 fe:23 80                             /apex/com.android.art/lib64/libadbconnection.so
6dbc00d000-6dbc016000 r-xp 00005000 fe:23 80                             /apex/com.android.art/lib64/libadbconnection.so
6dbc016000-6dbc017000 r--p 0000e000 fe:23 80                             /apex/com.android.art/lib64/libadbconnection.so
6dbc017000-6dbc018000 rw-p 0000e000 fe:23 80                             /apex/com.android.art/lib64/libadbconnection.so
6dbc01e000-6dbc01f000 ---p 00000000 00:00 0 
6dbc01f000-6dbc07e000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
6dbc07e000-6dbc07f000 ---p 00000000 00:00 0 
6dbc07f000-6dbc178000 r--p 00000000 fe:1e 29                             /apex/com.android.wifi/javalib/framework-wifi.jar
6dbc178000-6dbc1f4000 r--p 00000000 fe:2a 43                             /apex/com.android.tethering/javalib/framework-connectivity.jar
6dbc1f4000-6dbc26d000 r--p 00000000 fe:13 28                             /apex/com.android.media/javalib/updatable-media.jar
6dbc26d000-6dbc359000 r--p 00000000 07:38 33                             /apex/com.android.btservices/javalib/framework-bluetooth.jar
6dbc359000-6dbc459000 rw-p 00000000 00:00 0                              [anon:dalvik-non-moving-space inter region ref bitmap]
6dbc459000-6dbd459000 rw-p 00000000 00:00 0                              [anon:dalvik-region-space inter region ref bitmap]
6dbd459000-6dbd659000 rw-p 00000000 00:00 0                              [anon:dalvik-rb copying gc mark stack]
6dbd659000-6dbde59000 rw-p 00000000 00:00 0                              [anon:dalvik-concurrent copying gc mark stack]
6dbde59000-6dbe059000 rw-p 00000000 00:00 0                              [anon:dalvik-rb copying gc mark stack]
6dbe059000-6dbe859000 rw-p 00000000 00:00 0                              [anon:dalvik-concurrent copying gc mark stack]
6dbe859000-6dbf05a000 rw-p 00000000 00:00 0                              [anon:dalvik-live stack]
6dbf05a000-6dbf85b000 rw-p 00000000 00:00 0                              [anon:dalvik-allocation stack]
6dbf85b000-6dbfc5c000 rw-p 00000000 00:00 0                              [anon:dalvik-card table]
6dbfc5c000-6dbfd5c000 rw-p 00000000 00:00 0                              [anon:dalvik-large object free list space allocation info map]
6dbfd5c000-6dc0d5c000 rw-p 00000000 00:00 0                              [anon:dalvik-region space live bitmap]
6dc0d5c000-6dc0e5c000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space mark-bitmap 0]
6dc0e5c000-6dc0f5c000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space live-bitmap 0]
6dc0f5c000-6dc1210000 r--p 00004000 07:28 16                             /apex/com.android.i18n/javalib/core-icu4j.jar
6dc1210000-6dc12da000 r--p 00000000 fe:07 1690                           /system/framework/voip-common.jar
6dc12da000-6dc164c000 r--p 00000000 fe:07 1684                           /system/framework/telephony-common.jar
6dc164c000-6dc1fcc000 r--p 01a18000 fe:07 1339                           /system/framework/framework.jar
6dc1fcc000-6dc2818000 r--p 011cd000 fe:07 1339                           /system/framework/framework.jar
6dc2818000-6dc30bf000 r--p 00927000 fe:07 1339                           /system/framework/framework.jar
6dc30bf000-6dc39e0000 r--p 00007000 fe:07 1339                           /system/framework/framework.jar
6dc39e0000-6dc3ee7000 r--p 00000000 fe:23 40                             /apex/com.android.art/javalib/core-oj.jar
6dc3ee7000-6dc3f0d000 r--p 00000000 fe:23 86                             /apex/com.android.art/lib64/libartbase.so
6dc3f0d000-6dc3f37000 r-xp 00026000 fe:23 86                             /apex/com.android.art/lib64/libartbase.so
6dc3f37000-6dc3f3a000 r--p 00050000 fe:23 86                             /apex/com.android.art/lib64/libartbase.so
6dc3f3a000-6dc3f3b000 rw-p 00052000 fe:23 86                             /apex/com.android.art/lib64/libartbase.so
6dc3f3b000-6dc3f3c000 rw-p 00000000 00:00 0                              [anon:.bss]
6dc3f57000-6dc4000000 r--p 00000000 fe:2b 19                             /apex/com.android.ipsec/javalib/android.net.ipsec.ike.jar
6dc4000000-6dc5e00000 ---p 00000000 00:00 0 
6dc5e00000-6dc5f54000 r--p 00000000 fe:23 85                             /apex/com.android.art/lib64/libart.so
6dc5f54000-6dc6000000 ---p 00000000 00:00 0 
6dc6000000-6dc6598000 r-xp 00200000 fe:23 85                             /apex/com.android.art/lib64/libart.so
6dc6598000-6dc6600000 ---p 00000000 00:00 0 
6dc6600000-6dc6611000 r--p 00800000 fe:23 85                             /apex/com.android.art/lib64/libart.so
6dc6611000-6dc6810000 ---p 00000000 00:00 0 
6dc6810000-6dc6814000 rw-p 00810000 fe:23 85                             /apex/com.android.art/lib64/libart.so
6dc6814000-6dc6817000 rw-p 00000000 00:00 0                              [anon:.bss]
6dc6827000-6dc6847000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
6dc6847000-6dc68d8000 r--p 00000000 fe:07 1343                           /system/framework/ims-common.jar
6dc68d8000-6dc6a00000 r--p 00000000 fe:23 37                             /apex/com.android.art/javalib/apache-xml.jar
6dc6a00000-6dca000000 ---p 00000000 00:00 0 
6dca017000-6dca018000 ---p 00000000 00:00 0 
6dca018000-6dca077000 rw-p 00000000 00:00 0                              [anon:scudo:secondary]
6dca077000-6dca078000 ---p 00000000 00:00 0 
6dca078000-6dca1e1000 r--p 00000000 fe:23 38                             /apex/com.android.art/javalib/bouncycastle.jar
6dca1e1000-6dca1e4000 ---p 00000000 00:00 0 
6dca1e4000-6dca224000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
6dca224000-6dca264000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
6dca264000-6dda1e7000 ---p 00000000 00:00 0 
6dda1e7000-6dda227000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
6dda227000-6dea1eb000 ---p 00000000 00:00 0 
6dea1eb000-6dea26b000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
6dea26b000-6dea36b000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
6dea36b000-6dfa1e7000 ---p 00000000 00:00 0 
6dfa1e7000-6dfa267000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
6dfa267000-6dfa2e7000 rw-p 00000000 00:00 0                              [anon:scudo:primary]
